Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1280000,2.7669036,534.7837837837837,0.006616752,0.6589758,-0.2997594558133593,-0.2997594558133593,3.284642805018135,1.0
1300000,2.7938645,543.390243902439,-0.035028115,0.6593131,-0.5566099981071602,-0.5566099981071602,2.9148603947018272,1.0
1320000,2.7897363,608.6129032258065,-0.090080865,0.6501943,-0.2335062707970792,-0.2335062707970792,3.394840310094878,1.0
1340000,2.829457,665.7666666666667,-0.11374922,0.6042943,-0.3806464240520394,-0.3806464240520394,3.403655276766845,1.0
1360000,2.7993965,626.7272727272727,-0.043289673,0.5830965,-0.522512480016303,-0.522512480016303,3.5252425110229524,1.0
1380000,2.7673588,555.3939393939394,-0.011914962,0.5854428,-0.6559555572813325,-0.6559555572813325,2.91016777131396,1.0
1400000,2.709361,516.075,0.026191533,0.572502,-0.23439749161188955,-0.23439749161188955,2.7300768018700183,1.0
1420000,2.7152476,606.125,0.0030022832,0.5893163,-0.2661125009208263,-0.2661125009208263,3.069634710904211,1.0
1440000,2.7720845,726.6296296296297,-0.05114908,0.57257116,-0.46601070395679145,-0.46601070395679145,3.5758939926911677,1.0
1460000,2.7985213,587.5555555555555,-0.0032897498,0.523783,0.15491946398267625,0.15491946398267625,2.839188845931656,1.0
1480000,2.8065991,489.6904761904762,-0.029041417,0.5348425,-0.17791903713562837,-0.17791903713562837,2.555523367864745,1.0
1500000,2.83885,525.21875,-0.057686206,0.49292567,-0.21134374861503602,-0.21134374861503602,2.296061476408795,1.0
1520000,2.814838,884.88,-0.09531786,0.5158029,-0.22221199630992486,-0.22221199630992486,3.8277516469359396,1.0
1540000,2.7907214,452.2826086956522,0.05592021,0.46853468,-0.1979804364091251,-0.1979804364091251,2.0803424102031505,1.0
1560000,2.7567377,553.5882352941177,0.068681926,0.494976,0.2243588191083879,0.2243588191083879,2.6278395330369033,1.0
1580000,2.7758083,470.725,0.005387695,0.4666146,0.0770350024686195,0.0770350024686195,2.381591171398759,1.0
1600000,2.758368,424.40425531914894,0.10605298,0.46095365,0.25628511255800207,0.25628511255800207,1.7947208687682894,1.0
1620000,2.6871102,722.0344827586207,0.07947553,0.48388025,0.4496793086933582,0.4496793086933582,3.2930286317292987,1.0
1640000,2.698248,431.1458333333333,0.07899122,0.4654301,0.1821666759545527,0.1821666759545527,2.066916679342588,1.0
1660000,2.7457294,480.8809523809524,0.07389384,0.48166484,0.06864285486656063,0.06864285486656063,2.2986761558845283,1.0
1680000,2.7937717,506.1714285714286,0.02844632,0.48783842,-0.05934284892199295,-0.05934284892199295,2.325907918172223,1.0
1700000,2.7000544,464.5,0.1366241,0.43388253,0.5059250054328004,0.5059250054328004,2.0230447133918377,1.0
1720000,2.749116,423.27450980392155,0.18038726,0.43032137,0.521921570403684,0.521921570403684,1.9305568964394064,1.0
1740000,2.7723014,579.8857142857142,0.13414674,0.4746694,0.4525388997499249,0.4525388997499249,2.8084524198073066,1.0
1760000,2.8179514,467.79487179487177,0.14750607,0.43788403,0.38763000108592677,0.38763000108592677,1.9137214173097163,1.0
1780000,2.7402964,362.76363636363635,0.20915593,0.42496204,0.5466072587973693,0.5466072587973693,1.5147247006016022,1.0
1800000,2.7586086,427.0208333333333,0.16669099,0.43408445,0.8383791692516146,0.8383791692516146,2.0323948179526874,1.0
1820000,2.6951072,356.93333333333334,0.22377089,0.41085202,0.5829816667877216,0.5829816667877216,1.5779184109220903,1.0
1840000,2.731564,520.6216216216217,0.11973662,0.3904826,0.8151810744956665,0.8151810744956665,2.2380604320583313,1.0
1860000,2.7226393,412.2156862745098,0.18570434,0.34786946,0.3952260112669319,0.3952260112669319,1.5968402973213234,1.0
1880000,2.6946764,365.74545454545455,0.2621682,0.3861338,0.9130642910625154,0.9130642910625154,1.5635727252478577,1.0
1900000,2.7887492,471.2307692307692,0.14403422,0.4344741,0.2100999913020179,0.2100999913020179,2.1187744553988943,1.0
1920000,2.6369376,445.48837209302326,0.12346305,0.3914793,0.4689093045809111,0.4689093045809111,1.874432738258525,1.0
1940000,2.6395433,534.3428571428572,0.12575097,0.4013706,0.377261758711778,0.377261758711778,2.4948105915066074,1.0
1960000,2.642818,397.8545454545455,0.22349435,0.36938256,0.7087892821177125,0.7087892821177125,1.8736209800574994,1.0
1980000,2.6025112,447.1304347826087,0.21378562,0.38086128,0.980336961574326,0.980336961574326,2.047246875403368,1.0
2000000,2.5886147,286.56060606060606,0.3498092,0.3929487,0.5804499828456866,0.5804499828456866,1.3769192864807944,1.0
2020000,2.6269245,447.4186046511628,0.2211656,0.3849441,0.3231837324213323,0.3231837324213323,1.7896393210800408,1.0
2040000,2.5961416,369.55357142857144,0.36571723,0.35323668,1.2461250008668034,1.2461250008668034,1.419844830317223,1.0
2060000,2.6117713,379.28846153846155,0.32135653,0.36584613,0.4322865445568683,0.4322865445568683,1.5907921945282186,1.0
2080000,2.5657244,277.4927536231884,0.38711244,0.37391934,0.9143028966120809,0.9143028966120809,1.144918307489918,1.0
2100000,2.604346,344.5223880597015,0.31955734,0.38597962,0.6801515011086876,0.6801515011086876,1.3652990240265022,1.0
2120000,2.6511984,349.0,0.30208302,0.38135207,0.9573781840037554,0.9573781840037554,1.362831780979071,1.0
2140000,2.6649914,379.4375,0.18895566,0.3839325,0.4529999962364019,0.4529999962364019,1.465244503644276,1.0
2160000,2.609052,318.90625,0.31731176,0.3691966,0.8721577998257999,0.8721577998257999,1.2337051781942137,1.0
2180000,2.6921155,407.04,0.21994644,0.36882967,1.0608285680562923,1.0608285680562923,1.5485826721034792,1.0
