Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
20000,2.3134835,118.64666666666666,0.10754168,0.07239354,3.574333633383115,3.574333633383115,0.7982532067938397,0.27496752,0.03242969,0.0002998452,1.8409353,2.5361834,1.0
40000,2.3072374,164.8709677419355,0.40052953,0.29448473,4.152290692973521,4.152290692973521,1.565454450516676,0.24331625,0.024898568,0.0002996143,0.48972288,2.3772397,1.0
60000,2.3050203,188.81132075471697,0.6696781,0.42785475,5.109552897441954,5.109552897441954,1.2359263623482548,0.2198182,0.028665688,0.0002993057,0.3284524,2.291704,1.0
80000,2.3057296,212.70114942528735,0.9773721,0.46746492,6.226157982697647,6.226157982697647,1.0931020704309948,0.21623234,0.023430167,0.00029899576,0.25436565,2.2367826,1.0
100000,2.3057618,316.5,1.2476156,0.47988397,10.713834369072208,10.713834369072208,1.576315918997689,0.2105959,0.0267635,0.00029868673,0.23773369,2.2005608,1.0
120000,2.28107,425.0,1.5170288,0.47359,14.502272109811505,14.502272109811505,1.8776721626733586,0.173466,0.02153898,0.00029837625,0.21680932,2.1514587,1.0
140000,2.2439334,518.7317073170732,1.4008987,0.4615758,12.468708395957947,12.468708395957947,2.253957268946645,0.14754643,0.022953015,0.00029806694,0.21536078,2.0515852,1.0
160000,2.2064736,687.1851851851852,1.6383659,0.4584329,16.77181618081199,16.77181618081199,3.1720395290327295,0.11567807,0.028707221,0.00029775704,0.24390385,1.8745075,1.0
180000,2.2020893,863.0,1.8767086,0.45674655,23.795501898635518,23.795501898635518,3.973005944778296,0.108554095,0.025790289,0.00029744845,0.23833826,1.8551756,1.0
200000,2.1864645,665.2857142857143,1.8805696,0.4468672,13.780143835714885,13.780143835714885,3.3378746949934532,0.11079208,0.024654627,0.00029713887,0.23915583,1.7886972,1.0
220000,2.1863604,606.1282051282051,1.8740834,0.4715528,14.425206283728281,14.425206283728281,3.0399626047732546,0.15793411,0.022999559,0.00029683003,0.23600185,1.7368453,1.0
240000,2.177822,584.0,2.2141383,0.44205055,16.89594064065904,16.89594064065904,2.8946778056014217,0.14969061,0.025953025,0.0002965204,0.23674309,1.7665958,1.0
260000,2.1559167,574.9411764705883,2.327755,0.4926914,16.67523656873142,16.67523656873142,2.821743562899749,0.16736463,0.023895865,0.00029621163,0.24734502,1.7171748,1.0
280000,2.1578314,758.3703703703703,1.4112694,0.4733042,15.640962598415522,15.640962598415522,3.853118378812304,0.11074671,0.022400852,0.00029590298,0.24153432,1.7157469,1.0
300000,2.15547,648.6551724137931,2.3510242,0.48509547,15.196568043033283,15.196568043033283,3.397943284983436,0.1316282,0.027103525,0.00029559288,0.2468198,1.6936092,1.0
320000,2.1580527,664.0,2.7855723,0.46090916,23.616292115180723,23.616292115180723,3.307716390555499,0.11722875,0.026331741,0.0002952845,0.24658206,1.6658276,1.0
