Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
20000,2.1950226,130.58333333333334,-0.036896516,0.116452396,0.8854654340280427,0.8854654340280427,1.3731501094233762,0.13498688,0.026377736,0.0002998448,2.7955742,2.1643977,1.0
40000,2.1927989,159.96899224806202,0.099089675,0.36531654,0.646812638733536,0.646812638733536,1.838882022537291,0.15514648,0.02769205,0.000299614,0.6771507,2.110361,1.0
60000,2.1807678,154.6206896551724,0.19235244,0.48975387,1.114495910003654,1.114495910003654,0.9890290693326208,0.12551086,0.020624306,0.00029930595,0.33404768,2.070392,1.0
80000,2.1666553,163.9512195121951,0.28540874,0.51831794,0.9833822773724068,0.9833822773724068,0.7864071534467649,0.14156577,0.028118398,0.00029899745,0.24048817,2.032948,1.0
100000,2.1458669,238.1219512195122,0.21276613,0.49538928,0.8746952519911092,0.8746952519911092,0.9810858506328858,0.12102399,0.025450017,0.0002986886,0.1965596,1.9822727,1.0
120000,2.1219854,362.47457627118644,0.29983193,0.47632134,3.0477589941744148,3.0477589941744148,1.3642337497901813,0.08274847,0.026067942,0.00029838027,0.1864959,1.9389157,1.0
140000,2.0875785,407.29545454545456,0.2735268,0.44914362,2.6075114674038358,2.6075114674038358,1.8153493407596317,0.07904127,0.02757883,0.00029807235,0.2185874,1.8274779,1.0
160000,2.0826397,476.7,0.2285163,0.46524027,1.3354635896479212,1.3354635896479212,2.512395182238301,0.07366393,0.02526722,0.00029776397,0.26252073,1.7421331,1.0
180000,2.0539494,473.9318181818182,0.32024488,0.487765,3.6919776531444355,3.6919776531444355,2.718674098080638,0.06367131,0.02290889,0.00029745512,0.29032117,1.6361843,1.0
200000,2.0412807,494.28205128205127,0.41746813,0.50930667,2.630102901886671,2.630102901886671,3.1193331631425862,0.075596005,0.024188703,0.00029714528,0.30736202,1.5825095,1.0
220000,2.004447,591.6774193548387,0.6897716,0.5264582,4.171419826246077,4.171419826246077,3.4066114133644487,0.070930004,0.024158712,0.00029683718,0.28013837,1.496665,1.0
