Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
20000,2.813023,472.37931034482756,0.08341984,-0.15274936,-1.1338214368692465,-1.1338214368692465,1.4583726551915919,0.03940282,0.025739077,0.00029968852,3.0694954,3.1763399,1.0
40000,2.799049,625.9090909090909,-0.014485204,0.15944259,-1.0951735289657818,-1.0951735289657818,8.29007500497734,0.013917858,0.020020163,0.00029921776,0.5684347,3.0180964,1.0
60000,2.7831762,686.8666666666667,-0.045901135,0.3375796,-1.1559933215379714,-1.1559933215379714,4.757236185111106,0.004912493,0.024348259,0.00029859756,0.31829822,2.9985633,1.0
80000,2.7937725,501.1621621621622,-0.07293287,0.39517456,-1.0730216180956043,-1.0730216180956043,2.309225706433928,0.0042406586,0.024773091,0.00029797963,0.21364056,2.971685,1.0
100000,2.790902,692.0967741935484,-0.09402938,0.3863381,-1.0516906222328544,-1.0516906222328544,2.19470844528405,0.0022484702,0.025021702,0.0002973603,0.15346849,2.983376,1.0
120000,2.8160284,804.9166666666666,-0.093826614,0.36203924,-1.0162499981621902,-1.0162499981621902,2.0589279179500104,0.0016817575,0.024020435,0.00029674073,0.12340077,2.9638672,1.0
140000,2.795661,765.1153846153846,-0.105892636,0.3241163,-1.0784879940748215,-1.0784879940748215,1.9145952458679676,0.0008257668,0.023020174,0.00029612146,0.12999626,2.9142547,1.0
160000,2.7794318,730.448275862069,-0.10776552,0.30769223,-1.0421233316262564,-1.0421233316262564,2.4632534434087576,0.0023235814,0.027593467,0.0002955036,0.16737527,2.7490087,1.0
180000,2.785647,618.5757575757576,-0.121477954,0.309786,-1.1510878731355523,-1.1510878731355523,1.735175788487223,0.00299564,0.021768704,0.00029488432,0.1293168,2.7887568,1.0
200000,2.780026,627.5666666666667,-0.13121194,0.29774302,-1.096406659235557,-1.096406659235557,1.6907324427117905,0.0034873001,0.024199747,0.0002942654,0.1246055,2.7532582,1.0
220000,2.7529976,766.8965517241379,-0.12834297,0.28801814,-1.0282344669103622,-1.0282344669103622,1.8909318472804695,0.0015045787,0.019671585,0.0002936487,0.1219058,2.710044,1.0
240000,2.7380307,682.5833333333334,-0.12311622,0.2804924,-1.0807749902208645,-1.0807749902208645,1.662426774778093,0.0020323682,0.02594641,0.00029302953,0.11426634,2.6586561,1.0
260000,2.697179,679.7352941176471,-0.12950557,0.26593077,-1.0938676459824337,-1.0938676459824337,1.4464214885306053,0.002900674,0.024520967,0.00029240997,0.10498555,2.5764446,1.0
280000,2.7192063,741.1818181818181,-0.14739147,0.25424886,-1.0165681703524156,-1.0165681703524156,1.7788302706215868,0.0011505722,0.023275115,0.0002917876,0.11140982,2.6798499,1.0
300000,2.6756089,725.5333333333333,-0.14251062,0.24370007,-1.0780999975899854,-1.0780999975899854,1.7607072252159317,0.0019841478,0.020168316,0.00029116875,0.12259634,2.5668526,1.0
320000,2.6488175,665.2142857142857,-0.15212752,0.2459271,-1.2033571465206998,-1.2033571465206998,1.6561130012518592,0.004982847,0.021068888,0.0002907059,0.10926039,2.613217,1.0
340000,2.592644,732.0,-0.13851872,0.25117603,-0.9214607032814196,-0.9214607032814196,2.166012837418488,0.0028090917,0.024753742,0.00029024266,0.14485946,2.5127003,1.0
360000,2.5079708,728.7142857142857,-0.14357461,0.2469956,-1.0337758606363987,-1.0337758606363987,1.984824914710018,0.0028161202,0.025293805,0.00028962365,0.1314562,2.381545,1.0
380000,2.4195824,726.44,-0.14222226,0.27298096,-1.0091239950060844,-1.0091239950060844,2.2151255785673856,0.0014102195,0.021883927,0.0002890046,0.14197542,2.3236117,1.0
