Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
20000,2.1938014,143.8968253968254,-0.045679282,0.010595578,0.785016033680193,0.785016033680193,1.3453272277903225,0.05999469,0.028936455,0.00029984518,2.5396724,2.1461723,1.0
40000,2.186422,153.4418604651163,0.058834184,0.084080376,1.2808141555030679,1.2808141555030679,1.7838824917598404,0.038569663,0.021675419,0.00029961264,0.62527776,2.1098905,1.0
60000,2.1742234,265.64935064935065,0.041575108,0.061458245,1.4546235831720489,1.4546235831720489,1.7325353843081355,0.030379722,0.02605686,0.00029930298,0.32239503,2.0687828,1.0
80000,2.1556149,349.25,0.015275044,0.039538596,0.4230639186311275,0.4230639186311275,1.9240327071091359,0.018395199,0.018113274,0.00029899375,0.2670723,2.0416312,1.0
100000,2.1315897,359.35,0.014184698,0.0375816,0.49236083165055416,0.49236083165055416,1.5142195407648524,0.018932786,0.027674904,0.00029868464,0.19777365,2.0438943,1.0
120000,2.1163476,443.97872340425533,0.018807514,0.029866721,1.6822768040794007,1.6822768040794007,1.6602973744392078,0.015234565,0.02112858,0.00029837678,0.17888111,1.9966136,1.0
140000,2.098621,361.35714285714283,0.015218745,0.02294718,0.23198189613494005,0.23198189613494005,1.253320072862235,0.016535876,0.024844218,0.00029806915,0.17028025,1.9598942,1.0
160000,2.0774806,450.52272727272725,0.018302822,0.024764698,0.6783638191832737,0.6783638191832737,1.643026610534765,0.015091838,0.021749139,0.00029776036,0.18731466,1.8936887,1.0
180000,2.054822,482.0,-0.0074459603,0.024151636,-0.8739729596150888,-0.8739729596150888,1.9983490622080107,0.012965562,0.01964785,0.00029745093,0.20534492,1.8440539,1.0
200000,2.017056,483.2340425531915,-0.014303514,0.024345344,-0.6028510659457521,-0.6028510659457521,2.2862242851802645,0.0128955655,0.022563193,0.00029714132,0.23965299,1.76825,1.0
220000,1.9993744,342.07547169811323,0.00914951,0.028148677,0.34235859704467486,0.34235859704467486,1.8111925785965726,0.016578794,0.027762089,0.00029683288,0.2654587,1.7005924,1.0
240000,2.0110333,501.1111111111111,0.0027101403,0.03502027,-1.0534545672549442,-1.0534545672549442,2.8425505614881827,0.012408506,0.0169766,0.00029652502,0.28959394,1.6448948,1.0
260000,2.0200434,473.8333333333333,-0.00046906533,0.03455895,1.0075947750057723,1.0075947750057723,3.062508967346386,0.0140559,0.023717232,0.00029621436,0.31000757,1.6410282,1.0
280000,1.9964706,433.9583333333333,0.03230202,0.046203513,0.29908338002860546,0.29908338002860546,2.8095877645537257,0.013724586,0.026486129,0.00029590476,0.31856957,1.595514,1.0
300000,1.9857175,617.2666666666667,0.015413395,0.04969903,0.2311378970485309,0.2311378970485309,4.056275831920834,0.012081126,0.023592733,0.00029559532,0.3272616,1.5713404,1.0
320000,1.9814332,510.86046511627904,0.012338478,0.04283522,0.7021592766554519,0.7021592766554519,3.3022443201017184,0.013528692,0.024775624,0.0002952857,0.30462754,1.5742722,1.0
340000,1.9860795,492.27777777777777,0.025778482,0.03945185,2.1026669732398457,2.1026669732398457,2.9121892439822354,0.01235347,0.021577617,0.00029505245,0.28821963,1.5418729,1.0
360000,1.93998,811.2916666666666,0.00013101798,0.039176695,-1.6613334584981203,-1.6613334584981203,4.460960898548365,0.010720764,0.023647636,0.0002948203,0.27117145,1.5299538,1.0
380000,1.9257125,642.8823529411765,0.0037673442,0.02976741,0.3583530962248059,0.3583530962248059,3.5295334986876696,0.008653588,0.022881433,0.00029451144,0.27276665,1.4878912,1.0
