Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
24800000,2.5854354,76.08333333333333,0.3711356,0.02401536,1.2675624980668847,1.2675624980668847,0.0,1.0
24820000,2.4279678,222.95505617977528,0.18946971,0.01925952,0.9699236062418125,0.9699236062418125,0.17155807673750612,1.0
24840000,2.4822385,192.22429906542055,0.26343122,0.016690735,1.2077452921185572,1.2077452921185572,0.4103377579496119,1.0
24860000,2.5714302,182.875,0.25935984,0.0219773,1.3365480816618611,1.3365480816618611,0.3778405739487006,1.0
24880000,2.5465593,134.61068702290078,0.29923192,0.022636821,1.1466272743418813,1.1466272743418813,0.30143115727828856,1.0
24900000,2.514172,197.08695652173913,0.20425332,0.029126972,0.8290504424913746,0.8290504424913746,0.4159400907861393,1.0
24920000,2.53869,136.0793650793651,0.27299407,0.0328889,1.1198080023229122,1.1198080023229122,0.2956378884939477,1.0
24940000,2.4617858,170.4765625,0.31026098,0.026601749,1.461296129560228,1.461296129560228,0.35081002562462044,1.0
24960000,2.4577868,202.31428571428572,0.26961726,0.02547383,1.0934971270348446,1.0934971270348446,0.42944046671059016,1.0
24980000,2.5061336,138.2,0.26312086,0.032998763,1.2228560069873928,1.2228560069873928,0.29390418506413696,1.0
25000000,2.438876,170.59504132231405,0.27947766,0.030474346,1.153463422267781,1.153463422267781,0.3530617107725248,1.0
25020000,2.4981985,217.93684210526317,0.25914538,0.030832047,1.4270515934809258,1.4270515934809258,0.4371033912034411,1.0
25040000,2.4147134,182.71153846153845,0.2841197,0.03244263,1.125482695051827,1.125482695051827,0.3722213300816992,1.0
25060000,2.5096252,157.7983870967742,0.27965698,0.028500378,1.1496055583203477,1.1496055583203477,0.2974037675365772,1.0
25080000,2.4794083,161.07258064516128,0.29837745,0.03046515,1.4489983798646848,1.4489983798646848,0.3570653246255637,1.0
25100000,2.4261985,138.00751879699249,0.32417858,0.026219908,1.530889396873218,1.530889396873218,0.2878599411553957,1.0
25120000,2.437666,184.88181818181818,0.26457387,0.02674487,1.1915531458106596,1.1915531458106596,0.37143291820098673,1.0
25140000,2.482391,171.23809523809524,0.33657327,0.027582215,1.5060579371823382,1.5060579371823382,0.3213551129548929,1.0
25160000,2.4102173,137.976,0.32417527,0.024498548,1.3714780627912653,1.3714780627912653,0.2845795686485443,1.0
25180000,2.392667,170.24786324786325,0.2928398,0.027661474,1.3367033774901902,1.3367033774901902,0.34487166472890673,1.0
25200000,2.4262924,165.57364341085272,0.330361,0.024829421,1.3998046569028046,1.3998046569028046,0.32345784886094,1.0
25220000,2.5101829,177.05,0.26546285,0.031515043,1.2299420135134846,1.2299420135134846,0.332352253805529,1.0
25240000,2.3730721,135.6640625,0.311307,0.028546542,1.3924395437605044,1.3924395437605044,0.28473757496897795,1.0
25260000,2.396301,203.60176991150442,0.2729059,0.030939156,1.3831893789614922,1.3831893789614922,0.4087397211228201,1.0
25280000,2.35204,123.86821705426357,0.33838183,0.024028935,1.4298899351409817,1.4298899351409817,0.24698359994966781,1.0
25300000,2.3881836,175.76470588235293,0.31123927,0.024032408,1.1765233337840375,1.1765233337840375,0.3267793305567466,1.0
25320000,2.4069185,139.91666666666666,0.35493943,0.02728526,1.3545013982249046,1.3545013982249046,0.2770744710761754,1.0
25340000,2.412471,179.68571428571428,0.28460366,0.028208712,1.5539495209498064,1.5539495209498064,0.3602786597574041,1.0
25360000,2.4344704,144.02547770700636,0.3433782,0.027323257,1.4552917251286281,1.4552917251286281,0.2790714706484062,1.0
25380000,2.3904388,168.63934426229508,0.28620932,0.028227566,1.091224598404417,1.091224598404417,0.3341885859721157,1.0
25400000,2.4844415,173.6695652173913,0.30531028,0.029642826,1.474731032018036,1.474731032018036,0.3581117694449294,1.0
