Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Losses/Curiosity Forward Loss,Losses/Curiosity Inverse Loss,Is Training
20000,2.3096328,141.3684210526316,0.01434453,0.15876882,1.1969024476252104,1.1969024476252104,1.0712642156890124,0.15658085,0.019768648,0.00029984568,2.029795,2.5171442,1.0
40000,2.3003972,176.22935779816513,0.14984114,0.35599002,1.4448992932608369,1.4448992932608369,1.5719114524748075,0.13349706,0.023286086,0.00029961317,0.48766598,2.3863416,1.0
60000,2.2876499,269.7162162162162,0.36510548,0.46043542,3.553613743384679,3.553613743384679,1.6578136661617706,0.100061305,0.022938434,0.00029930356,0.30883536,2.299525,1.0
80000,2.2507274,355.6511627906977,0.53361547,0.4674576,4.096232808606569,4.096232808606569,1.5789644910174228,0.08940114,0.025619825,0.00029899413,0.22966465,2.2526765,1.0
100000,2.2421901,514.3809523809524,0.56222683,0.48166186,4.826524217923482,4.826524217923482,2.516542141791433,0.06651248,0.020694561,0.00029868443,0.23074234,2.1371589,1.0
120000,2.231791,403.5348837209302,0.609091,0.46426618,4.290744542382484,4.290744542382484,1.8838315659749516,0.070067726,0.022103291,0.00029837585,0.23329401,2.0676508,1.0
140000,2.2233453,663.1290322580645,0.75092334,0.45868057,5.537580931378949,5.537580931378949,3.195992044759013,0.05844383,0.022797588,0.0002980667,0.25386032,1.9609852,1.0
160000,2.202651,1137.95,0.516076,0.46262708,10.281450559943915,10.281450559943915,6.021060873568058,0.033117197,0.02013344,0.0002977563,0.25463736,1.7664045,1.0
180000,2.1826715,666.1666666666666,0.69489014,0.48611534,5.247533664107323,5.247533664107323,3.339642331190407,0.04541316,0.025225714,0.00029744813,0.22231472,1.8348701,1.0
200000,2.1482925,1008.5294117647059,0.7802065,0.478179,12.171941952670322,12.171941952670322,4.604088492253247,0.040031217,0.023075946,0.00029713835,0.21635152,1.7711623,1.0
220000,2.1206253,831.68,0.83106446,0.4560737,8.5894005715847,8.5894005715847,3.6759589053690434,0.027699552,0.021030439,0.00029682837,0.20902866,1.7628024,1.0
240000,2.0891454,810.0454545454545,0.858436,0.44902915,7.220500366931612,7.220500366931612,3.4803820298349653,0.044217788,0.022964582,0.00029651792,0.19916205,1.8448875,1.0
260000,2.1129937,866.4642857142857,1.0113101,0.43360174,9.06446476493563,9.06446476493563,3.831318488294658,0.041019186,0.022862565,0.0002962086,0.22694525,1.7037405,1.0
