Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Policy/Curiosity Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Policy/Curiosity Reward,Is Training
1840000,2.9086554,470.5135135135135,-0.022053028,0.57341486,0.1999763081977634,0.1999763081977634,2.758662780158614,1.0
1860000,2.9134517,503.77777777777777,-0.023761185,0.59274375,-0.40137778392656603,-0.40137778392656603,3.0692552000284197,1.0
1880000,2.823268,366.0,0.019618176,0.61248434,-0.1018901974665841,-0.1018901974665841,2.2252737795386244,1.0
1900000,2.768376,389.3529411764706,0.10303634,0.62239546,-0.13137647069479322,-0.13137647069479322,2.2871740316406037,1.0
1920000,2.9110594,498.0,-0.057338793,0.5944896,-0.2770926895204977,-0.2770926895204977,2.9080751714546507,1.0
1940000,2.843905,522.8717948717949,0.05677906,0.6261516,-0.08968975471081929,-0.08968975471081929,2.971899583768577,1.0
1960000,2.9067054,446.0,0.03843216,0.6290001,0.49573422676123874,0.49573422676123874,2.4520519597847996,1.0
1980000,2.8222876,453.3921568627451,0.05716604,0.6378552,0.045098041467295555,0.045098041467295555,2.7523906999267638,1.0
2000000,2.844404,383.20454545454544,0.045226675,0.62638533,-0.15713181616923644,-0.15713181616923644,2.2815302596639166,1.0
2020000,2.7696984,488.3404255319149,0.04697638,0.6005955,0.05153914014859449,0.05153914014859449,3.0693460808277293,1.0
2040000,2.686724,387.0232558139535,0.12879044,0.5766852,-0.21899776440113783,-0.21899776440113783,2.306662680581212,1.0
2060000,2.7060823,482.95348837209303,0.12777194,0.57220817,0.47852093941764906,0.47852093941764906,2.3533268086612225,1.0
2080000,2.6970332,375.0576923076923,0.07930387,0.5956639,0.09744807646851629,0.09744807646851629,2.154890684988529,1.0
2100000,2.6141555,430.8181818181818,0.04007169,0.59104115,0.1975386513791322,0.1975386513791322,2.451206965297884,1.0
2120000,2.6810696,463.97872340425533,0.0746162,0.574653,0.28828297800538033,0.28828297800538033,2.342332058150242,1.0
2140000,2.6872256,525.4571428571429,0.004975971,0.56988996,0.34452857710421086,0.34452857710421086,2.891059379492487,1.0
2160000,2.716561,442.5,0.09837173,0.55488163,0.40299198103835804,0.40299198103835804,2.1789095726236702,1.0
2180000,2.7161906,433.325,0.013510183,0.5673114,0.3166499949598801,0.3166499949598801,2.4501256205141546,1.0
2200000,2.7593112,419.78846153846155,0.10992411,0.572804,0.16465576320814973,0.16465576320814973,2.086214099128623,1.0
2220000,2.7781982,556.4736842105264,0.03363223,0.56916934,0.047986483874705596,0.047986483874705596,3.024436873333478,1.0
2240000,2.7088318,407.65909090909093,0.065291405,0.5538417,0.04228221881462054,0.04228221881462054,2.371596101599021,1.0
2260000,2.6980357,335.21875,0.11893082,0.53911835,0.06084375363025174,0.06084375363025174,1.6886571685317904,1.0
2280000,2.7692595,474.1621621621622,0.09650086,0.5558481,0.20224054119977597,0.20224054119977597,2.552088581063357,1.0
2300000,2.7005143,591.0769230769231,0.059616845,0.5451419,0.2532897481414227,0.2532897481414227,3.0645403577826724,1.0
2320000,2.7399297,353.64150943396226,0.15092644,0.5535546,0.43385471107618323,0.43385471107618323,1.8395881425448746,1.0
2340000,2.639501,484.7692307692308,0.076435566,0.5211403,0.4599384833336211,0.4599384833336211,2.4579093830707746,1.0
2360000,2.7824974,433.9782608695652,0.14466873,0.5436244,0.4592608639605991,0.4592608639605991,2.1202818026624457,1.0
2380000,2.6494324,421.52,0.20247434,0.49262607,-0.007242858076078475,-0.007242858076078475,1.9357662584860713,1.0
2400000,2.6875575,360.6666666666667,0.21093746,0.5061972,0.1069199916716157,0.1069199916716157,1.7209969942034646,1.0
2420000,2.6977808,308.33846153846156,0.25933662,0.5034379,0.5439784741987331,0.5439784741987331,1.5428618355367618,1.0
2440000,2.6877844,381.13461538461536,0.21073125,0.500293,0.1618423192015213,0.1618423192015213,1.7647844318909427,1.0
2460000,2.7539523,427.93333333333334,0.19468294,0.46083692,0.5358355673055889,0.5358355673055889,2.0740444488823413,1.0
2480000,2.6852038,391.9622641509434,0.19363753,0.4967802,0.5354886665667917,0.5354886665667917,2.1890596017276622,1.0
2500000,2.596678,422.3061224489796,0.31674346,0.46200877,0.5499874976776482,0.5499874976776482,1.9245864935752859,1.0
2520000,2.6675067,366.24,0.24940963,0.4698513,0.17548430095855877,0.17548430095855877,1.6548664194221299,1.0
2540000,2.7242348,449.8695652173913,0.16020675,0.47970304,0.053823919913670776,0.053823919913670776,2.1190391048465087,1.0
2560000,2.7617247,390.77777777777777,0.19321634,0.47162148,0.39534285749018916,0.39534285749018916,1.9759449185114544,1.0
2580000,2.7129686,330.03076923076924,0.18004744,0.46984792,0.4594104416206229,0.4594104416206229,1.5242906601182116,1.0
2600000,2.7431645,451.6666666666667,0.17432722,0.42761996,0.3178333214524346,0.3178333214524346,1.993407909181856,1.0
2620000,2.743092,454.0217391304348,0.16780905,0.46708477,-0.06916087155696005,-0.06916087155696005,1.977316808299688,1.0
2640000,2.7696743,382.38775510204084,0.20434284,0.4952752,0.7251770895151518,0.7251770895151518,1.7979870145209134,1.0
2660000,2.6902654,367.05172413793105,0.18233304,0.46375218,0.2679118811058165,0.2679118811058165,1.8847610254424734,1.0
2680000,2.7132583,390.40384615384613,0.143896,0.47163808,0.3990538505347034,0.3990538505347034,1.8243793357083073,1.0
2700000,2.7007167,397.2173913043478,0.19987161,0.47447696,0.41489783212233783,0.41489783212233783,2.160252900753656,1.0
2720000,2.750636,361.1636363636364,0.23295826,0.47805274,0.28995092868519184,0.28995092868519184,1.65728124441071,1.0
2740000,2.7270606,493.8095238095238,0.16994776,0.4785771,-0.037707142858943415,-0.037707142858943415,2.2082927732595374,1.0
2760000,2.6725283,403.8627450980392,0.28593093,0.47122502,0.5255420076707378,0.5255420076707378,1.8481621044129133,1.0
2780000,2.644665,323.91803278688525,0.2083435,0.46760514,0.23747096184829827,0.23747096184829827,1.4772522882708619,1.0
2800000,2.693483,302.8529411764706,0.2939616,0.46569622,0.3715403071833156,0.3715403071833156,1.4821290146601178,1.0
2820000,2.7467885,348.8,0.20796911,0.43522644,0.5520372481083078,0.5520372481083078,1.4358425897856553,1.0
2840000,2.620197,399.61538461538464,0.26779613,0.44134176,0.6597346098233874,0.6597346098233874,1.7253166712784709,1.0
2860000,2.598094,431.0,0.29924607,0.44256198,0.9787404559236685,0.9787404559236685,1.9798256926560065,1.0
2880000,2.5684426,311.6478873239437,0.32812485,0.4529959,0.37274857247331444,0.37274857247331444,1.401280080912901,1.0
2900000,2.666396,419.1304347826087,0.23004898,0.44215134,0.6088937456988788,0.6088937456988788,1.7864965929087095,1.0
2920000,2.7428076,399.0217391304348,0.2117824,0.5239381,0.7387847821468629,0.7387847821468629,1.9499122594766642,1.0
2940000,2.5792599,358.968253968254,0.3521626,0.5248692,0.42539367167138686,0.42539367167138686,1.7396420648853694,1.0
2960000,2.691216,331.4561403508772,0.21722165,0.48553807,0.19626666983311766,0.19626666983311766,1.4692059587360473,1.0
2980000,2.628966,319.2903225806452,0.25373724,0.5071501,0.7901737768332795,0.7901737768332795,1.3826951176905242,1.0
3000000,2.595065,346.10714285714283,0.2988195,0.51506364,0.5962491274725548,0.5962491274725548,1.6809203774390513,1.0
3020000,2.635453,425.92,0.346259,0.5220674,1.1260745100877887,1.1260745100877887,1.850196898787045,1.0
3040000,2.692665,395.0816326530612,0.24460267,0.50426024,0.5070061266507802,0.5070061266507802,1.8414639014066483,1.0
3060000,2.5809023,381.7692307692308,0.2638599,0.49245024,0.5963843192062889,0.5963843192062889,1.6795183239212514,1.0
3080000,2.6568809,405.66,0.19282131,0.5013522,0.4190215688157717,0.4190215688157717,1.9239867584067671,1.0
3100000,2.6030986,395.2857142857143,0.21980315,0.48405457,0.4867551092329264,0.4867551092329264,1.7079358016501884,1.0
3120000,2.6100852,415.375,0.3007114,0.49589702,0.5585124928378112,0.5585124928378112,1.7412055418244563,1.0
3140000,2.6416762,384.0701754385965,0.2701317,0.52228284,0.8276789320945298,0.8276789320945298,1.7582624720638258,1.0
3160000,2.6257012,339.9642857142857,0.29173198,0.52315027,0.4214160739741471,0.4214160739741471,1.4838773841869883,1.0
3180000,2.678262,343.9516129032258,0.2762631,0.54516774,0.6483532350591098,0.6483532350591098,1.5718097272479246,1.0
3200000,2.6714118,399.6938775510204,0.2803301,0.5140816,0.5909326502819289,0.5909326502819289,1.6210476578859498,1.0
3220000,2.5576892,392.8222222222222,0.1913141,0.5215016,0.584124452007624,0.584124452007624,1.7776934030879703,1.0
3240000,2.6743276,430.51063829787233,0.24086721,0.52529836,0.5974510531783341,0.5974510531783341,1.8178559053451457,1.0
3260000,2.643099,319.46875,0.23151712,0.52280617,0.6096874978511551,0.6096874978511551,1.4427083423488511,1.0
3280000,2.6668122,484.65714285714284,0.19901195,0.483255,0.6829400104586967,0.6829400104586967,2.138385540672711,1.0
3300000,2.6868696,437.37735849056605,0.25182965,0.4919613,0.5376811354060851,0.5376811354060851,1.8015305398972177,1.0
3320000,2.6979375,469.1463414634146,0.20409812,0.45715684,0.4512512183708434,0.4512512183708434,1.914813206883193,1.0
3340000,2.5096707,328.2063492063492,0.36544833,0.5069984,0.8611000196487155,0.8611000196487155,1.3164866321668443,1.0
3360000,2.5139632,296.35,0.3183606,0.49831566,0.618005007704293,0.618005007704293,1.1499103006130704,1.0
3380000,2.5501218,308.8767123287671,0.3595823,0.49786943,0.7595369734431374,0.7595369734431374,1.2347857348161608,1.0
3400000,2.6349432,430.8695652173913,0.18270448,0.49920475,0.8462173933537839,0.8462173933537839,1.7263923805692922,1.0
3420000,2.5815783,358.375,0.30939633,0.47838742,0.6142571461605257,0.6142571461605257,1.3382089901881824,1.0
3440000,2.6171005,337.8,0.40753737,0.49110427,1.1607016593082031,1.1607016593082031,1.299958651388685,1.0
3460000,2.6383703,407.67391304347825,0.26581722,0.47825676,0.8356822131977727,0.8356822131977727,1.6088803760293457,1.0
3480000,2.6387818,357.5689655172414,0.2729158,0.4833547,0.6622118648196871,0.6622118648196871,1.4761966652891962,1.0
3500000,2.670978,450.1794871794872,0.2438472,0.49094623,0.8004564025755733,0.8004564025755733,1.8865141600656967,1.0
3520000,2.6664822,410.72727272727275,0.29365948,0.51007044,0.42839818658116696,0.42839818658116696,1.7720450804992156,1.0
3540000,2.6823847,359.92857142857144,0.28000712,0.51674837,0.8904218226205558,0.8904218226205558,1.4681870419108731,1.0
3560000,2.6242867,368.7692307692308,0.3241284,0.50214136,0.9148826915580475,0.9148826915580475,1.5733759671163101,1.0
3580000,2.6711307,439.48936170212767,0.2130339,0.46816885,0.41170416546810884,0.41170416546810884,1.850454451564777,1.0
3600000,2.547906,387.8235294117647,0.31240812,0.4835926,1.1940254928411769,1.1940254928411769,1.601516905112886,1.0
3620000,2.4993467,321.6140350877193,0.31648463,0.46714175,1.0723368422176256,1.0723368422176256,1.2698254031701046,1.0
3640000,2.5650709,315.2985074626866,0.33923215,0.48392177,0.6627238726563953,0.6627238726563953,1.419936762024551,1.0
3660000,2.5561264,372.48148148148147,0.27800235,0.47254443,0.6169944502719402,0.6169944502719402,1.4019077502673976,1.0
3680000,2.4888532,377.6181818181818,0.30213413,0.45853013,0.8765109025730371,0.8765109025730371,1.453868285769766,1.0
3700000,2.523238,404.0232558139535,0.24720153,0.44842806,1.0163372104099497,1.0163372104099497,1.621724187894616,1.0
3720000,2.5563686,365.01785714285717,0.30134636,0.44221386,0.81882678673823,0.81882678673823,1.4590393656648561,1.0
3740000,2.4900303,388.64406779661016,0.29375914,0.4343301,0.9642423717482647,0.9642423717482647,1.416220810138068,1.0
3760000,2.4551995,385.79545454545456,0.26495713,0.41319692,0.816331814551218,0.816331814551218,1.5186861356381665,1.0
3780000,2.4856277,334.6507936507937,0.28632522,0.4118976,0.8440796892268736,0.8440796892268736,1.2423634667538863,1.0
3800000,2.4990602,412.3404255319149,0.21962456,0.41176346,0.7878739121635748,0.7878739121635748,1.7429185071555169,1.0
3820000,2.4658234,382.98148148148147,0.30457908,0.40400004,0.9632727244710126,0.9632727244710126,1.4562724081630056,1.0
3840000,2.4377794,267.26027397260276,0.42819557,0.4054689,0.9259862911860357,0.9259862911860357,0.9670540823294999,1.0
3860000,2.4526155,311.76666666666665,0.33472848,0.40995246,0.8953216711592783,0.8953216711592783,1.1865318961887776,1.0
3880000,2.5005658,416.6296296296296,0.32725406,0.42938697,0.8319188669732474,0.8319188669732474,1.654553973036906,1.0
3900000,2.4446619,323.0327868852459,0.27700794,0.42208052,0.710600010676663,0.710600010676663,1.1927807974473883,1.0
3920000,2.4551575,396.1333333333333,0.2848017,0.41266125,0.9278425922158122,0.9278425922158122,1.359317186254042,1.0
3940000,2.4513156,385.0740740740741,0.34147385,0.4102908,0.9193148104003975,0.9193148104003975,1.411102332416232,1.0
3960000,2.4485614,277.6619718309859,0.34264207,0.43293363,0.9504929623733812,0.9504929623733812,0.9814085054447429,1.0
3980000,2.3479939,360.73333333333335,0.36169162,0.4335247,1.1313169388104451,1.1313169388104451,1.256656018101563,1.0
4000000,2.386388,391.27272727272725,0.3127497,0.4208809,0.7731454536287029,0.7731454536287029,1.415668592280285,1.0
4020000,2.3353283,332.4,0.3363117,0.42424732,1.215708937951214,1.215708937951214,1.1480678776944322,1.0
4040000,2.3260522,404.0181818181818,0.35654506,0.45744777,0.8872000081427607,0.8872000081427607,1.4681159404191104,1.0
4060000,2.4022267,280.0,0.43486992,0.45670056,1.0191253582909243,1.0191253582909243,0.9810053957888568,1.0
4080000,2.2920816,352.74074074074076,0.40034592,0.44612163,1.2112500098495123,1.2112500098495123,1.2084367348191638,1.0
4100000,2.3189538,461.6222222222222,0.31777543,0.38826236,0.5091555465814761,0.5091555465814761,1.4285284866682357,1.0
4120000,2.2392364,427.7173913043478,0.3559362,0.40045917,0.9744195710214705,0.9744195710214705,1.3376222993297826,1.0
4140000,2.287936,364.35849056603774,0.41023728,0.41179046,1.3156944328414586,1.3156944328414586,1.2386851345223409,1.0
4160000,2.2699792,309.66153846153844,0.40709046,0.39582562,0.6992124997104838,0.6992124997104838,1.0608491662860615,1.0
4180000,2.2530618,347.26666666666665,0.31106886,0.40046218,0.7416311387444052,0.7416311387444052,1.1337896854326617,1.0
4200000,2.1622334,312.5483870967742,0.37923735,0.39129776,0.9549428598700269,0.9549428598700269,1.0869515412708832,1.0
4220000,2.26932,386.3333333333333,0.27220982,0.36251384,0.9186333305806329,0.9186333305806329,1.1853041267604567,1.0
4240000,2.2753692,327.344262295082,0.373077,0.36423758,0.9516213020676227,0.9516213020676227,1.075638325854403,1.0
4260000,2.2092202,315.05479452054794,0.45334965,0.38466305,1.0197236200142976,1.0197236200142976,1.0552233093573402,1.0
4280000,2.2384272,289.4237288135593,0.45295015,0.37187394,1.5160683221930715,1.5160683221930715,0.990622314500312,1.0
4300000,2.212716,375.9491525423729,0.33790988,0.3631195,0.8640305066049114,0.8640305066049114,1.2598938635724075,1.0
4320000,2.301795,339.7090909090909,0.3024437,0.37209016,0.5688509096465582,0.5688509096465582,1.1370098196054723,1.0
4340000,2.3563664,336.94736842105266,0.30603394,0.37013018,0.9860807061869357,0.9860807061869357,1.0279974168689365,1.0
4360000,2.3230062,361.7719298245614,0.34178683,0.36150616,0.9651649253322383,0.9651649253322383,1.0981355371574562,1.0
4380000,2.3179967,267.6461538461538,0.4079704,0.39585668,0.966763064384353,0.966763064384353,0.8438054252774096,1.0
4400000,2.3763273,385.68333333333334,0.38028976,0.40740204,0.9844576269388199,0.9844576269388199,1.295974708679211,1.0
4420000,2.3660784,301.4307692307692,0.47415218,0.41045496,0.9754818280820142,0.9754818280820142,0.9670790319761374,1.0
4440000,2.3821936,355.5344827586207,0.41990504,0.40040606,1.0719931141939014,1.0719931141939014,1.144713804029442,1.0
4460000,2.391964,401.4166666666667,0.3337534,0.41282034,0.8486062567729581,0.8486062567729581,1.349790214910172,1.0
4480000,2.4230978,402.82608695652175,0.2848058,0.39742404,0.5618733287944148,0.5618733287944148,1.3215589262131187,1.0
4500000,2.3874214,349.9836065573771,0.41445178,0.40327552,1.1327532200375572,1.1327532200375572,1.1341961706132297,1.0
4520000,2.4176574,319.6896551724138,0.36778152,0.38647744,0.8793120809172377,0.8793120809172377,1.0189292368093699,1.0
